EMP_ID,AGE,GENDER,STATUS,EMPLOYMENT,SUFFICIENT_INCOME,SALARY,TO_DO_COMPLETED,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,FLOW,DAILY_STEPS,SLEEP_HOURS,LOST_VACATION,PERSONAL_AWARDS,TIME_FOR_HOBBY,HEALTHY_DIET,WORK_LIFE_BALANCE_SCORE
8616,36 to 50,Female,in a relation,checkin_agent,2,High,3,3,10,2,10,3,3,5,8,0,4,3,4,701.5
8617,36 to 50,Female,married,flight_attendant,2,High,9,2,10,5,10,3,1,5,8,0,5,3,3,710
8618,36 to 50,Female,married,checkin_agent,2,High,7,1,10,4,5,2,0,10,7,0,5,1,3,678.5
8619,36 to 50,Female,married,checkin_agent,2,High,8,2,5,8,10,3,4,5,8,0,10,7,5,742.3
8620,36 to 50,Male,married,checkin_agent,2,High,7,4,8,10,6,10,5,4,5,0,10,5,1,693.9
8621,51 or more,Male,in a relation,checkin_agent,2,High,8,4,1,3,8,5,0,5,6,8,8,1,2,624.6
8622,25 to 35,Female,married,checkin_agent,2,High,8,2,10,7,6,1,2,8,9,0,2,0,3,697.2
8623,36 to 50,Female,divorced,checkin_agent,2,High,5,3,5,4,10,1,1,10,8,10,2,2,5,665.1
8624,25 to 35,Female,single,checkin_agent,2,High,5,1,2,10,4,4,1,3,9,0,3,6,3,699.6
8625,25 to 35,Female,married,flight_attendant,2,High,6,5,6,4,3,3,1,7,8,0,10,3,3,647.5
8626,51 or more,Female,in a relation,flight_attendant,2,High,10,5,6,2,5,0,2,8,5,0,3,1,1,670.9
8627,25 to 35,Female,single,flight_attendant,2,High,7,3,8,10,6,4,1,10,6,0,4,4,5,724.2
8628,36 to 50,Female,married,flight_attendant,2,High,2,3,5,10,10,3,8,3,9,0,7,4,2,672.4
8629,36 to 50,Female,married,checkin_agent,2,High,7,2,3,10,3,1,3,6,8,2,4,8,4,696.6
8630,36 to 50,Female,in a relation,checkin_agent,2,High,10,4,5,3,8,5,5,6,7,0,10,1,1,703.2
8631,Less than 25,Female,in a relation,flight_attendant,2,High,7,3,2,2,2,3,2,5,7,1,4,3,2,655.4
8632,36 to 50,Female,divorced,checkin_agent,1,Low,2,3,5,10,2,2,2,3,7,10,10,0,3,614.2
8633,36 to 50,Female,married,checkin_agent,2,High,7,2,10,5,7,4,1,6,7,10,3,1,3,653.9
8634,25 to 35,Male,single,flight_attendant,1,Medium,9,2,10,5,10,4,4,10,5,0,10,3,4,690
8635,Less than 25,Female,divorced,flight_attendant,1,Medium,4,1,10,5,10,3,6,5,9,0,3,3,3,694.9
8636,Less than 25,Female,in a relation,checkin_agent,2,High,10,2,10,8,10,10,5,10,8,8,10,6,3,717.8
8637,36 to 50,Male,married,checkin_agent,2,High,5,5,6,8,10,4,1,6,7,0,10,1,5,694.7
8638,Less than 25,Male,single,checkin_agent,1,Low,10,2,10,10,10,10,3,10,10,7,6,2,3,726.7
8639,36 to 50,Male,married,checkin_agent,2,High,5,1,2,2,3,0,0,8,7,5,5,1,2,628.8
8640,51 or more,Male,single,checkin_agent,2,High,5,1,6,6,6,8,1,5,6,5,10,6,3,707.9
8641,Less than 25,Male,in a relation,flight_attendant,1,Medium,10,1,10,5,10,6,3,10,9,7,10,3,3,719.7
8642,51 or more,Female,married,checkin_agent,2,High,9,2,5,7,6,0,2,6,7,0,3,0,3,670.9
8643,36 to 50,Male,in a relation,checkin_agent,2,High,4,5,7,2,3,2,1,5,7,8,4,2,2,623.1
8644,36 to 50,Female,in a relation,flight_attendant,2,High,8,3,5,4,10,2,3,4,7,0,5,9,4,696
8645,51 or more,Female,single,flight_attendant,2,High,5,2,3,10,5,8,5,2,8,0,10,2,5,665.2
8646,51 or more,Male,in a relation,checkin_agent,2,High,3,3,10,10,10,2,2,3,7,0,10,6,2,689
8647,36 to 50,Female,in a relation,checkin_agent,2,High,5,5,5,10,10,2,2,5,6,0,4,3,5,667.1
8648,36 to 50,Female,in a relation,checkin_agent,2,High,8,3,5,5,7,4,2,10,8,4,5,6,5,714.4
8649,25 to 35,Male,in a relation,checkin_agent,2,High,5,2,5,2,2,2,2,6,6,0,10,2,2,652
8650,51 or more,Female,married,flight_attendant,2,High,0,5,3,0,10,0,2,2,6,0,6,0,5,617.2
8651,51 or more,Male,married,flight_attendant,2,High,8,1,6,10,9,2,5,5,6,0,10,1,5,728.3
8652,36 to 50,Female,in a relation,checkin_agent,2,High,4,4,5,6,5,3,1,5,7,0,0,4,3,653.7
8653,36 to 50,Female,in a relation,flight_attendant,2,High,1,3,4,7,3,2,2,5,8,0,3,2,3,655.6
8654,25 to 35,Female,married,flight_attendant,2,High,5,3,10,6,5,10,3,3,8,4,4,8,4,709.6
8655,25 to 35,Female,in a relation,checkin_agent,2,High,4,5,0,0,10,2,4,1,8,10,5,0,1,588.5
8656,36 to 50,Male,in a relation,checkin_agent,2,High,1,5,0,3,5,0,3,2,5,10,2,0,1,559.2
8657,25 to 35,Male,divorced,flight_attendant,1,Low,7,4,6,4,10,3,0,5,7,5,4,2,5,645.2
8658,51 or more,Male,in a relation,checkin_agent,2,High,8,3,3,9,10,2,1,6,8,7,10,6,3,691.5
8659,36 to 50,Male,single,flight_attendant,1,Medium,8,2,7,9,7,8,5,10,8,0,10,7,4,748.4
8660,25 to 35,Female,single,flight_attendant,1,Medium,3,4,7,4,7,3,1,5,6,0,2,2,2,607.6
8661,25 to 35,Female,divorced,checkin_agent,1,Medium,0,5,5,0,3,2,0,1,8,0,2,1,2,564.7
8662,36 to 50,Female,in a relation,flight_attendant,2,High,7,3,6,10,10,3,1,8,7,0,10,4,5,739.3
8663,36 to 50,Female,married,checkin_agent,1,Medium,5,1,9,10,10,1,3,2,9,0,1,10,3,706.2
8664,36 to 50,Female,single,flight_attendant,1,Medium,5,4,3,7,10,5,5,9,7,0,6,8,2,680
8665,36 to 50,Male,in a relation,flight_attendant,1,Medium,4,4,10,10,6,5,1,5,6,5,10,1,2,673.9
8666,36 to 50,Male,divorced,flight_attendant,2,High,9,3,5,3,3,4,2,7,8,0,7,2,2,673
8667,36 to 50,Female,married,checkin_agent,2,High,7,3,5,5,7,3,4,3,7,0,3,5,4,685.6
8668,51 or more,Female,married,checkin_agent,2,High,9,5,5,5,4,3,2,10,8,0,3,2,5,699.1
8669,25 to 35,Male,married,checkin_agent,2,High,6,1,5,3,7,1,1,10,7,0,3,0,1,663.2
8670,36 to 50,Male,in a relation,flight_attendant,1,Medium,4,4,2,5,10,2,1,3,7,4,6,1,3,646.5
8671,51 or more,Male,married,flight_attendant,2,High,8,3,8,10,5,6,3,6,6,0,10,4,3,701.3
8672,Less than 25,Female,divorced,checkin_agent,2,High,5,3,10,10,8,2,2,9,8,1,5,4,4,709.1
8673,51 or more,Female,married,flight_attendant,2,High,6,1,6,10,10,3,3,4,7,0,5,1,4,714.7
8674,51 or more,Male,single,flight_attendant,1,Medium,6,3,4,5,9,3,3,9,5,3,10,2,3,705.1
8675,36 to 50,Male,married,flight_attendant,2,High,5,3,3,2,5,1,1,7,7,0,3,2,4,620.1
8676,25 to 35,Male,single,flight_attendant,1,Low,10,4,10,10,10,8,6,9,7,3,8,10,3,749.7
8677,36 to 50,Female,divorced,flight_attendant,2,High,5,3,8,6,7,5,2,10,6,2,6,5,4,693.6
8678,36 to 50,Female,divorced,flight_attendant,2,High,7,3,10,10,10,2,3,7,8,10,5,8,4,717.2
8679,51 or more,Male,in a relation,flight_attendant,1,Medium,9,1,10,4,10,8,2,6,8,0,7,6,2,720.4
8680,25 to 35,Female,single,flight_attendant,1,Low,8,3,10,6,7,1,2,8,7,0,2,1,3,676.4
8681,25 to 35,Female,divorced,checkin_agent,2,High,9,4,5,6,4,6,2,10,8,0,10,1,5,712.7
8682,51 or more,Male,single,flight_attendant,1,Low,7,2,6,1,10,3,2,5,6,0,10,2,3,680.7
8683,36 to 50,Male,in a relation,checkin_agent,2,High,1,4,1,2,1,3,0,4,8,0,6,3,4,616.3
8684,Less than 25,Male,married,flight_attendant,2,High,0,0,9,0,4,0,1,1,10,0,0,10,0,616.1
8685,36 to 50,Female,in a relation,flight_attendant,2,High,8,2,10,10,10,5,1,9,7,0,10,8,3,736.1
8686,51 or more,Male,in a relation,flight_attendant,1,Low,5,4,6,5,6,2,3,6,8,0,10,0,4,681.3
8687,Less than 25,Male,married,checkin_agent,1,Medium,4,4,4,2,3,4,0,7,8,0,3,1,0,574.4
8688,51 or more,Female,in a relation,checkin_agent,2,High,8,3,10,5,10,9,7,6,7,0,9,8,4,713.4
8689,51 or more,Female,in a relation,flight_attendant,2,High,6,3,7,5,10,9,6,6,7,0,9,8,3,698.1
8690,51 or more,Male,in a relation,checkin_agent,2,High,5,1,10,6,10,10,2,10,8,0,10,8,2,734.8
8691,51 or more,Female,divorced,checkin_agent,2,High,7,3,4,3,4,3,2,3,7,0,3,3,3,629.5
8692,36 to 50,Female,married,flight_attendant,2,High,2,5,0,5,8,1,1,3,5,8,3,1,2,588.3
8693,36 to 50,Female,divorced,flight_attendant,2,High,2,4,4,3,6,2,1,1,7,1,10,0,3,644.4
8694,25 to 35,Female,in a relation,flight_attendant,2,High,7,4,3,4,5,6,5,4,7,6,6,8,2,667.1
8695,25 to 35,Female,married,flight_attendant,2,High,6,1,4,10,10,4,6,2,8,0,10,3,5,724.7
8696,25 to 35,Female,single,flight_attendant,2,High,6,2,4,10,5,4,5,2,8,0,6,3,5,704.3
8697,51 or more,Female,married,checkin_agent,2,High,7,4,8,10,8,8,4,10,7,7,10,5,4,748.2
8698,51 or more,Female,divorced,flight_attendant,2,High,10,0,10,10,10,10,10,10,10,10,10,10,5,786.2
8699,51 or more,Male,in a relation,flight_attendant,1,Medium,10,5,10,10,10,10,10,10,10,10,10,10,5,752.2
8700,Less than 25,Female,divorced,checkin_agent,1,Medium,4,3,5,4,4,1,1,1,7,0,4,0,0,607
8701,51 or more,Female,divorced,flight_attendant,1,Medium,7,3,10,8,10,1,8,4,7,0,3,2,4,639.9
8702,25 to 35,Female,divorced,flight_attendant,2,High,3,4,2,7,6,0,1,6,6,10,3,0,5,633.3
8703,51 or more,Female,single,flight_attendant,2,High,10,4,8,10,3,1,2,10,8,10,10,0,5,692.3
8704,25 to 35,Female,married,checkin_agent,2,High,7,1,3,10,7,3,4,8,7,4,6,5,5,701.9
8705,36 to 50,Female,single,checkin_agent,2,High,8,1,6,8,2,3,2,10,7,10,10,2,4,685.3
8706,25 to 35,Female,divorced,checkin_agent,1,Low,7,0,7,5,3,2,2,10,7,0,3,4,4,675.1
8707,25 to 35,Female,in a relation,flight_attendant,2,High,7,1,4,4,3,10,1,2,9,2,10,1,2,677.3
8708,25 to 35,Male,married,flight_attendant,2,High,8,3,7,5,5,2,6,10,8,0,10,5,3,726.3
8709,51 or more,Female,in a relation,flight_attendant,2,High,9,1,6,10,10,10,4,10,8,5,10,6,5,753.5
8710,36 to 50,Male,divorced,flight_attendant,2,High,3,4,6,10,10,2,1,2,7,1,10,2,5,695.6
8711,25 to 35,Male,in a relation,checkin_agent,2,High,7,1,10,5,10,4,3,10,5,7,2,2,5,693.4
8712,51 or more,Female,divorced,checkin_agent,2,High,8,1,7,7,3,2,2,2,9,0,10,0,4,699.4
8713,51 or more,Female,married,checkin_agent,2,High,7,0,6,7,4,4,8,9,9,0,7,1,3,739.9
8714,25 to 35,Female,married,flight_attendant,2,High,3,2,3,1,1,3,4,1,7,4,7,4,4,635.9
8715,25 to 35,Male,in a relation,flight_attendant,1,Low,7,3,4,1,1,3,2,1,5,10,5,1,1,589.6
8716,51 or more,Female,divorced,checkin_agent,2,High,9,2,5,1,4,1,2,4,8,0,3,2,0,645.2
8717,51 or more,Female,married,checkin_agent,2,High,8,5,5,10,8,5,4,5,6,1,10,4,5,684.1
8718,51 or more,Male,in a relation,flight_attendant,1,Low,10,0,10,4,2,0,4,10,8,0,10,10,3,716.1
8719,51 or more,Female,divorced,flight_attendant,2,High,7,2,8,10,10,5,7,8,8,0,10,7,0,737.8
8720,51 or more,Female,single,flight_attendant,2,High,9,3,5,2,4,2,2,3,8,0,4,2,1,653.5
8721,25 to 35,Female,divorced,checkin_agent,2,High,4,3,5,5,3,4,3,4,6,3,10,4,1,660.1
8722,25 to 35,Male,single,checkin_agent,2,High,7,3,1,5,5,2,2,2,7,0,8,2,5,661.6
8723,36 to 50,Male,single,flight_attendant,1,Medium,9,2,3,5,10,7,4,7,7,1,4,3,2,703.4
8724,36 to 50,Female,single,flight_attendant,1,Low,3,5,5,3,5,4,1,2,6,0,3,1,4,625.7
8725,25 to 35,Female,married,flight_attendant,2,High,4,1,6,6,4,3,3,5,8,0,5,5,3,703.2
8726,51 or more,Female,married,flight_attendant,1,Medium,10,1,6,3,3,2,2,6,8,0,3,4,2,669.4
8727,36 to 50,Female,divorced,flight_attendant,2,High,10,2,7,1,4,2,3,9,7,2,3,0,2,690.2
8728,36 to 50,Female,in a relation,flight_attendant,1,Medium,6,5,5,6,2,1,0,8,10,2,2,0,1,610.7
8729,25 to 35,Male,married,checkin_agent,2,High,6,2,5,1,7,3,6,4,7,0,2,2,2,665.4
8730,36 to 50,Female,divorced,checkin_agent,2,High,3,5,1,1,2,0,0,10,8,6,2,0,5,648.1
8731,51 or more,Female,in a relation,flight_attendant,2,High,8,3,10,10,7,10,10,8,9,0,10,10,5,773.7
8732,51 or more,Female,married,checkin_agent,2,High,8,1,0,1,0,0,5,7,7,0,3,2,1,625.2
8733,51 or more,Male,single,flight_attendant,1,Medium,7,1,5,10,10,6,2,10,6,0,8,2,3,731
8734,51 or more,Female,single,flight_attendant,2,High,3,3,6,2,6,4,3,7,6,0,2,3,4,652.2
8735,36 to 50,Female,divorced,checkin_agent,2,High,7,3,4,10,10,10,5,7,5,3,10,10,3,699.6
8736,36 to 50,Male,in a relation,checkin_agent,2,High,3,4,3,3,3,1,1,4,7,5,3,1,2,592.3
8737,36 to 50,Female,in a relation,checkin_agent,1,Medium,2,3,9,4,9,3,2,8,7,0,1,1,5,625.4
8738,51 or more,Female,single,flight_attendant,2,High,5,1,10,10,10,5,3,10,8,5,3,5,5,724.6
8739,51 or more,Female,divorced,flight_attendant,2,High,8,4,3,7,3,7,4,8,8,10,6,3,5,676.6
8740,25 to 35,Male,married,flight_attendant,1,Low,4,2,5,7,8,5,5,10,8,10,3,3,1,660
8741,36 to 50,Female,in a relation,flight_attendant,2,High,5,4,2,4,10,2,0,10,8,3,5,1,3,631.1
8742,36 to 50,Female,single,flight_attendant,1,Low,4,3,6,6,2,1,2,5,8,3,4,5,5,659
8743,25 to 35,Female,single,flight_attendant,2,High,7,1,4,3,5,1,1,5,8,0,8,3,5,703.2
8744,36 to 50,Male,single,checkin_agent,2,High,8,5,10,10,10,10,10,10,6,0,10,10,2,771.8
8745,36 to 50,Male,divorced,flight_attendant,2,High,5,1,5,3,3,3,1,6,7,0,10,0,3,687.9
8746,51 or more,Male,married,flight_attendant,2,High,9,1,5,6,6,3,3,5,8,0,6,6,3,716.8
8747,36 to 50,Female,single,flight_attendant,2,High,8,4,8,10,10,10,4,9,6,1,10,5,3,710.4
8748,25 to 35,Female,in a relation,flight_attendant,2,High,7,5,3,1,4,1,5,6,7,7,3,1,2,630.1
8749,25 to 35,Male,divorced,flight_attendant,2,High,7,5,8,3,9,3,6,8,8,5,3,9,4,686.8
8750,51 or more,Female,single,flight_attendant,2,High,9,2,3,10,6,2,5,6,7,2,10,4,5,716.8
8751,36 to 50,Male,married,flight_attendant,2,High,8,1,5,10,5,10,3,3,8,0,7,6,4,730
8752,51 or more,Female,married,checkin_agent,2,High,8,3,10,7,7,2,5,5,6,0,6,4,2,682.4
8753,36 to 50,Male,divorced,checkin_agent,2,High,5,1,10,10,8,6,2,10,7,0,4,4,2,738
8754,36 to 50,Female,married,flight_attendant,2,High,8,3,6,3,5,1,3,10,7,0,8,1,4,685.3
8755,36 to 50,Male,single,checkin_agent,2,High,3,4,7,10,10,5,3,5,7,3,7,4,2,674.1
8756,36 to 50,Female,in a relation,checkin_agent,2,High,10,2,10,8,10,7,5,7,8,0,6,3,5,751.2
8757,51 or more,Female,in a relation,flight_attendant,2,High,8,1,4,7,5,1,2,5,7,0,10,3,5,713.2
8758,51 or more,Female,in a relation,flight_attendant,2,High,6,4,4,10,10,8,5,6,7,0,4,1,3,696.4
8759,51 or more,Male,in a relation,flight_attendant,1,Low,8,4,7,10,10,2,5,7,8,0,10,2,2,701.9
8760,36 to 50,Female,single,flight_attendant,1,Low,2,5,6,3,5,3,3,1,7,7,7,0,2,601.9
8761,Less than 25,Male,divorced,checkin_agent,1,Low,6,3,7,7,5,3,2,8,7,1,7,4,3,686.6
8762,25 to 35,Female,divorced,flight_attendant,2,High,4,3,10,10,8,3,2,7,7,3,8,1,5,700
8763,36 to 50,Male,single,flight_attendant,1,Medium,0,5,4,3,10,2,1,8,6,3,3,1,2,596.3
8764,36 to 50,Female,in a relation,flight_attendant,2,High,4,4,10,10,10,6,7,5,8,2,9,10,3,715.1
8765,51 or more,Female,in a relation,flight_attendant,2,High,3,2,2,4,2,2,1,7,7,0,8,1,5,662.6
8766,51 or more,Male,married,flight_attendant,2,High,9,1,8,7,3,8,3,8,7,0,8,4,5,754.6
8767,25 to 35,Female,divorced,checkin_agent,2,High,8,3,3,0,8,2,2,6,8,4,4,0,1,635.4
8768,36 to 50,Female,divorced,checkin_agent,2,High,2,3,1,2,2,0,0,3,8,0,1,0,3,582.1
8769,51 or more,Female,divorced,flight_attendant,2,High,0,5,7,8,5,1,2,1,10,0,7,1,2,622.9
8770,25 to 35,Female,in a relation,flight_attendant,2,High,8,3,5,7,4,3,4,6,8,5,4,1,2,652.4
8771,36 to 50,Female,in a relation,checkin_agent,2,High,9,1,7,10,6,8,6,10,8,1,7,10,5,772.2
8772,36 to 50,Female,in a relation,flight_attendant,2,High,5,4,2,4,8,1,5,1,7,0,3,3,3,637.6
8773,51 or more,Female,single,flight_attendant,2,High,6,3,7,9,9,8,8,5,8,1,8,10,5,745.7
8774,25 to 35,Female,single,checkin_agent,2,High,5,3,5,3,3,3,3,8,6,0,3,2,3,654.1
8775,25 to 35,Female,divorced,flight_attendant,2,High,5,1,5,10,10,10,6,10,7,3,10,5,3,715.9
8776,51 or more,Female,single,flight_attendant,2,High,7,3,8,10,4,2,4,6,8,0,7,3,3,700
8777,25 to 35,Male,married,flight_attendant,2,High,7,2,5,10,2,5,5,8,8,5,6,7,2,693.6
8778,25 to 35,Female,divorced,checkin_agent,2,High,9,0,2,6,2,2,0,10,10,0,2,3,0,692.7
8779,36 to 50,Female,in a relation,checkin_agent,1,Medium,5,1,8,8,10,8,7,10,6,2,8,4,2,710.6
8780,51 or more,Female,single,checkin_agent,2,High,1,5,10,10,10,2,4,1,7,0,5,8,2,652.9
8781,36 to 50,Male,in a relation,checkin_agent,2,High,8,2,10,10,3,3,4,10,7,0,10,2,5,743.1
8782,51 or more,Female,single,checkin_agent,1,Medium,7,4,10,7,10,9,3,4,6,10,10,6,4,665.2
8783,25 to 35,Male,divorced,flight_attendant,2,High,5,3,6,8,10,4,3,10,7,6,7,3,4,693.8
8784,51 or more,Female,in a relation,checkin_agent,2,High,6,0,6,3,4,4,2,10,5,0,4,3,5,707
8785,51 or more,Female,single,checkin_agent,2,High,10,0,5,10,4,7,1,5,9,0,10,1,2,698.3
8786,25 to 35,Male,in a relation,flight_attendant,1,Medium,7,5,2,0,8,2,3,5,7,7,3,6,5,628.2
8787,51 or more,Male,married,flight_attendant,2,High,6,2,10,4,10,5,3,9,7,0,9,4,5,749.7
8788,Less than 25,Male,divorced,checkin_agent,2,High,10,3,5,1,8,5,5,3,5,0,10,1,3,671.6
8789,51 or more,Female,single,checkin_agent,2,High,7,5,3,10,6,6,0,10,4,8,10,8,5,664.3
8790,Less than 25,Female,divorced,flight_attendant,2,High,4,1,2,7,10,4,3,10,8,0,10,1,2,695.7
8791,Less than 25,Male,divorced,checkin_agent,2,High,9,3,5,6,10,5,6,7,7,4,6,2,3,703.4
8792,51 or more,Female,divorced,flight_attendant,2,High,9,5,1,10,2,2,2,6,10,6,3,1,3,664.7
8793,51 or more,Female,divorced,flight_attendant,2,High,3,4,5,6,1,3,2,1,9,0,8,2,5,639.7
8794,51 or more,Female,divorced,flight_attendant,2,High,0,4,2,5,2,9,2,1,9,0,8,2,4,632.9
8795,Less than 25,Male,married,checkin_agent,2,High,8,4,2,4,3,2,2,2,7,10,1,6,4,634.4
8796,51 or more,Male,single,flight_attendant,1,Medium,5,3,5,5,6,7,4,8,6,1,5,9,3,683
8797,36 to 50,Female,in a relation,checkin_agent,2,High,9,3,8,2,8,7,2,4,8,0,8,2,3,672.4
8798,36 to 50,Male,in a relation,flight_attendant,1,Low,5,3,3,2,10,5,1,7,6,3,4,1,2,653.9
8799,Less than 25,Female,divorced,checkin_agent,2,High,8,3,1,5,7,6,2,10,7,0,4,2,5,700.6
8800,25 to 35,Male,in a relation,flight_attendant,1,Low,5,0,5,10,10,10,1,5,6,0,4,2,1,706.2
8801,36 to 50,Female,divorced,flight_attendant,1,Low,3,2,4,2,2,4,4,1,4,0,7,0,3,618.3
8802,36 to 50,Female,in a relation,flight_attendant,2,High,7,3,5,9,8,6,7,1,6,7,7,2,5,686.7
8803,36 to 50,Male,single,checkin_agent,2,High,3,4,7,10,10,5,3,5,7,3,7,4,2,674.1
8804,36 to 50,Female,in a relation,checkin_agent,2,High,10,3,10,10,10,10,10,10,8,0,10,10,5,794.3
8805,25 to 35,Female,divorced,flight_attendant,2,High,5,5,4,10,10,1,0,8,6,1,0,0,2,620.1
8806,36 to 50,Female,divorced,flight_attendant,2,High,2,1,7,4,2,3,0,1,6,0,5,5,2,642.5
8807,51 or more,Female,divorced,checkin_agent,2,High,6,1,3,10,1,5,4,1,8,1,5,0,1,665
8808,25 to 35,Male,divorced,checkin_agent,2,High,3,1,10,1,4,2,3,9,6,10,8,4,1,656
8809,51 or more,Female,in a relation,checkin_agent,1,Low,0,4,2,2,1,2,0,1,6,0,2,0,2,566
8810,36 to 50,Male,single,flight_attendant,1,Low,9,2,4,7,10,3,5,1,7,0,10,7,1,697.1
8811,51 or more,Male,divorced,checkin_agent,2,High,7,3,10,10,10,5,3,9,8,0,8,1,3,721
8812,36 to 50,Female,divorced,checkin_agent,1,Medium,7,2,3,3,7,3,1,9,5,0,1,1,3,632
8813,25 to 35,Female,divorced,checkin_agent,1,Low,6,4,7,6,6,4,4,8,7,5,5,4,2,647.5
8814,36 to 50,Male,married,checkin_agent,1,Low,5,2,3,5,2,0,0,1,6,0,7,1,1,606.8
8815,25 to 35,Male,married,checkin_agent,1,Low,7,1,2,0,2,4,0,5,7,10,2,2,2,594.2
8816,Less than 25,Female,single,checkin_agent,2,High,6,1,9,4,3,3,5,4,8,1,6,5,4,669
8817,51 or more,Female,single,checkin_agent,2,High,8,4,10,10,9,10,7,8,8,0,10,6,4,768.4
8818,51 or more,Female,single,checkin_agent,1,Low,1,5,4,10,3,2,3,4,7,5,8,2,5,634.8
8819,25 to 35,Male,married,flight_attendant,2,High,10,2,6,9,10,8,1,10,6,0,8,5,3,698.7
8820,51 or more,Female,in a relation,checkin_agent,2,High,10,3,10,7,4,6,6,5,6,0,5,4,3,685.8
8821,Less than 25,Female,divorced,flight_attendant,2,High,8,1,10,9,4,10,10,8,10,3,7,5,5,750.1
8822,Less than 25,Male,married,flight_attendant,2,High,3,3,10,5,10,3,7,10,5,2,4,1,2,657.7
8823,36 to 50,Female,single,checkin_agent,2,High,10,3,10,10,10,10,10,9,8,0,8,10,4,792.4
8824,Less than 25,Female,married,checkin_agent,2,High,5,5,5,6,7,4,2,5,8,3,3,2,3,653.9
8825,51 or more,Female,divorced,flight_attendant,1,Medium,8,5,7,10,10,6,7,1,7,0,4,3,1,635.9
8826,51 or more,Female,divorced,checkin_agent,1,Medium,2,2,10,5,5,9,8,6,6,0,6,10,4,706.4
8827,36 to 50,Female,divorced,flight_attendant,2,High,2,4,6,4,6,1,2,5,7,0,6,0,5,650.3
8828,51 or more,Female,single,flight_attendant,1,Low,8,1,10,7,4,1,6,7,7,0,1,2,5,655.8
8829,25 to 35,Female,married,flight_attendant,2,High,3,5,5,2,5,3,1,3,6,0,8,0,2,636.1
8830,25 to 35,Female,divorced,checkin_agent,1,Low,8,1,10,7,7,5,1,3,7,1,8,4,5,697.5
8831,51 or more,Female,married,checkin_agent,2,High,6,3,10,8,5,5,1,5,5,1,8,2,3,658.4
8832,51 or more,Male,divorced,checkin_agent,2,High,3,5,5,10,10,5,1,10,7,0,10,4,5,693.8
8833,Less than 25,Male,in a relation,flight_attendant,1,Medium,8,4,4,1,10,0,1,5,8,3,2,3,1,645.4
8834,51 or more,Female,single,checkin_agent,2,High,8,3,8,6,6,8,4,8,8,1,10,2,5,722.5
8835,51 or more,Female,single,checkin_agent,2,High,10,5,2,10,5,3,2,2,6,4,6,8,2,666.5
8836,36 to 50,Female,single,checkin_agent,2,High,10,4,3,0,10,0,4,3,8,6,4,0,5,626.3
8837,51 or more,Female,divorced,checkin_agent,2,High,6,3,3,10,8,6,4,2,7,0,6,4,2,678.6
8838,25 to 35,Male,married,checkin_agent,1,Low,0,4,3,0,2,0,0,1,7,0,1,0,0,530.5
8839,36 to 50,Female,single,flight_attendant,2,High,8,1,6,5,7,4,2,10,8,0,4,1,5,716.1
8840,36 to 50,Female,divorced,checkin_agent,2,High,5,2,7,2,2,2,3,6,7,0,10,1,3,660.7
8841,36 to 50,Female,single,checkin_agent,2,High,7,0,10,6,10,1,0,5,9,0,1,0,1,652.4
8842,25 to 35,Female,divorced,checkin_agent,2,High,8,1,6,5,10,5,2,5,7,7,4,2,3,662.2
8843,25 to 35,Female,married,flight_attendant,2,High,3,3,6,4,7,5,3,3,7,5,4,2,5,644.8
8844,36 to 50,Female,single,flight_attendant,2,High,4,2,3,10,8,2,2,3,8,0,5,4,5,689.2
8845,25 to 35,Male,in a relation,checkin_agent,2,High,8,4,3,4,3,5,2,10,7,0,6,2,3,670
8846,36 to 50,Female,single,flight_attendant,2,High,7,2,5,2,4,7,2,7,7,6,4,3,1,660.9
8847,36 to 50,Female,in a relation,checkin_agent,2,High,7,1,2,0,1,3,5,7,7,7,2,1,5,647.3
8848,25 to 35,Female,single,flight_attendant,1,Low,1,3,6,8,10,3,2,10,6,0,10,5,5,680
8849,51 or more,Male,single,checkin_agent,2,High,8,4,10,8,10,8,6,9,8,10,10,10,5,726.1
8850,36 to 50,Female,single,checkin_agent,2,High,6,2,10,10,5,2,2,9,7,0,5,0,3,720.8
8851,36 to 50,Female,in a relation,flight_attendant,2,High,7,3,5,6,2,1,1,2,6,3,10,0,4,651.2
8852,25 to 35,Female,single,checkin_agent,2,High,5,3,5,8,9,4,8,6,7,7,5,8,3,699.8
8853,25 to 35,Female,single,flight_attendant,2,High,8,5,3,1,10,0,0,10,8,0,6,1,1,665.1
8854,36 to 50,Male,married,checkin_agent,2,High,6,4,5,10,5,2,0,10,7,0,6,0,4,664.9
8855,25 to 35,Female,in a relation,flight_attendant,1,Medium,3,2,3,0,2,1,2,1,7,7,4,0,2,564.5
8856,25 to 35,Male,divorced,flight_attendant,1,Medium,0,3,2,1,5,2,2,5,6,0,10,4,2,626.3
8857,25 to 35,Male,divorced,checkin_agent,2,High,10,2,10,5,4,3,5,4,5,3,4,6,2,654.8
8858,36 to 50,Female,divorced,checkin_agent,1,Low,7,5,10,7,10,10,3,10,4,0,10,0,5,672.8
8859,25 to 35,Female,single,flight_attendant,2,High,9,2,7,3,7,4,7,6,7,3,5,3,4,689.6
8860,Less than 25,Female,single,checkin_agent,2,High,9,3,8,7,8,4,2,1,6,0,2,2,4,666.3
